id,requester_label,state,title,volume,volume_bucket,archive_covers_period,condition_id,requestTimestamp_dt,proposalTimestamp_dt,disputeTimestamp_dt,settlementTimestamp_dt,hours_to_dispute,days_dispute_to_settlement,proposed_outcome,settled_outcome,outcome_flipped,went_to_unknown_5050,bond_usdc,reward_usdc,proposer,disputer
YES_OR_NO_QUERY-1764977127-0xfa3308eec47b2eff2979cc838ee21f392f3341858fadf0d8f5b15c9b3201796a,managed_adapter_main,Settled,Will Jerome Powell be on the Time 2025 person of the year shortlist?,21980.174296,regular,True,0x34d029fa0453908444a79b8b5fb2541c159ffe3f38ac8fa89fa1d605f9b645ed,2025-12-05 23:25:27+00:00,2025-12-11 12:47:09+00:00,2025-12-11 14:01:27+00:00,2025-12-14 00:53:07+00:00,1.2383333333333333,2.4525462962962963,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xc25427ea224b8f9fa2df801233f944006ed33f73,0x0bfd7ae78ed2b89f7e7d85938e9317b5d494047b
YES_OR_NO_QUERY-1730657382-0xed3a0114771e570dc0c5ddc9c0bf13a83d7f82b91971dd1f680bbc99a0420c24,neg_risk_uma_adapter,Settled,Will Sergio Perez win the Brazilian Grand Prix?,21910.242651,regular,True,0x8da84fddaa700e09545ddb9a4b4af8760701bf4e752fbda4c3b25e73ff5d4ced,2024-11-03 18:09:42+00:00,2024-11-03 18:22:30+00:00,2024-11-03 18:23:42+00:00,2024-11-07 00:22:50+00:00,0.02,3.249398148148148,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xd62fee6d03782a7888fd5597843b8b28a573d8c9,0x39cef799f8b69da1995852eea189df24eb5cae3c
YES_OR_NO_QUERY-1730300704-0xed3a0114771e570dc0c5ddc9c0bf13a83d7f82b91971dd1f680bbc99a0420c24,neg_risk_uma_adapter,Settled,Will Sergio Perez win the Brazilian Grand Prix?,21910.242651,regular,True,0x8da84fddaa700e09545ddb9a4b4af8760701bf4e752fbda4c3b25e73ff5d4ced,2024-10-30 15:05:04+00:00,2024-11-03 18:08:12+00:00,2024-11-03 18:09:42+00:00,2024-11-07 00:28:05+00:00,0.025,3.2627662037037037,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x773d8ea6c2e9dc1552c07ecc20019c22a44b2700,0x39cef799f8b69da1995852eea189df24eb5cae3c
YES_OR_NO_QUERY-1730941374-0xed3a0114771e570dc0c5ddc9c0bf13a83d7f82b91971dd1f680bbc99a0420c24,neg_risk_uma_adapter,Settled,Will Sergio Perez win the Brazilian Grand Prix?,21910.242651,regular,True,0x8da84fddaa700e09545ddb9a4b4af8760701bf4e752fbda4c3b25e73ff5d4ced,2024-11-07 01:02:54+00:00,2024-11-07 22:05:31+00:00,2024-11-07 22:06:27+00:00,2024-11-11 00:22:35+00:00,0.015555555555555555,3.094537037037037,0.0,0.0,False,False,500.0,5.0,0xb5ff0fa5d0875a4fca4c9944614d8199e8185543,0x8af0eabe05c5ec83443a1df811591c760fa7c94e
YES_OR_NO_QUERY-1740419308-0x33fc1825770e5ac6e1ea7a0ed184f8bc92950dd8113243865028933341135c30,neg_risk_uma_adapter,Settled,Will the highest temperature in NYC be between 56-57°F on February 26?,21874.798908,regular,True,0xc290ac1b8799eda4f16251ac6fcff5ea9c161533ea72758298c451890bbbc0e7,2025-02-24 17:48:28+00:00,2025-02-27 05:39:19+00:00,2025-02-27 05:43:57+00:00,2025-03-03 00:22:30+00:00,0.07722222222222222,3.7767708333333334,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0xfe6cb9f7331c55813b0682517e004b49dd2757d9,0xb7ad15ad3457d8b4a3f9c5007bbf27c1f80092bd
YES_OR_NO_QUERY-1751904642-0x2c9dbe5e746d4bb37834c42ccd7bbb25432c061e0633315a8c5f83fd916f0392,uma_adapter_v3,Settled,Will Bitcoin hit $107k or $109k first?,21830.639254,regular,True,0xa3e3db0bc10be38f3dcc52056dfe927315b6006fb72c69b6d9032917a8df872b,2025-07-07 16:10:42+00:00,2025-07-08 11:15:43+00:00,2025-07-08 11:25:35+00:00,2025-07-11 05:06:25+00:00,0.16444444444444445,2.736689814814815,0.0,0.0,False,False,500.0,5.0,0xefaf40f80555151392214723d70a79a7b0bbace6,0x9860d7309039b9a44b1df878ed4484133a881316
YES_OR_NO_QUERY-1724946890-0xd48bc443887b0068f1f6a4fe1466048c3fb82bf4238d75dbeb4f5090352a1186,neg_risk_uma_adapter,Settled,Will Max Verstappen win the Italian Grand Prix?,21607.571919,regular,True,0xf8e83c78f395da4baca6666063281a63b6b10a50a400a753116ea2b38d833426,2024-08-29 15:54:50+00:00,2024-09-01 16:05:09+00:00,2024-09-01 16:09:50+00:00,2024-09-04 00:22:38+00:00,0.07805555555555556,2.3422222222222224,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x22f4b2f0203aa459af335d6c6fd7ff83b555096a,0x39cef799f8b69da1995852eea189df24eb5cae3c
YES_OR_NO_QUERY-1730300680-0xde678aed3d397ed083f004cd963c8b050db25e224100bc7e4a4e9b51d6398c60,neg_risk_uma_adapter,Settled,Will George Russell win the Brazilian Grand Prix?,21422.226169,regular,True,0x9ae7b0125531d32b61c9f8ea0e03a6323be12a534787425924e5cf198d7949d1,2024-10-30 15:04:40+00:00,2024-11-03 18:08:16+00:00,2024-11-03 18:10:56+00:00,2024-11-07 00:28:27+00:00,0.044444444444444446,3.262164351851852,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x773d8ea6c2e9dc1552c07ecc20019c22a44b2700,0x29f5482423663234580d86be0bbfe803c4629671
YES_OR_NO_QUERY-1759275081-0xee7ed33f5d000878631ce2bc3a520a853f4e5bb02e0187af81f34bfca7b811c2,neg_risk_uma_adapter,Settled,"Will ""The Smashing Machine"" Opening Weekend Box Office be between 8.5m and 10m?",21360.796644,regular,True,0xe6394b09840617be667e56a8e2c50ffd625dc38b41c349ea3b316a29e2880d77,2025-09-30 23:31:21+00:00,2025-10-06 20:59:22+00:00,2025-10-06 22:14:24+00:00,2025-10-15 00:41:05+00:00,1.2505555555555556,8.101863425925925,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x0db5aea9f41ce8398104e9d4694cfb18f146c493,0x4c3f13a5f20a1ffda20ba62e27db4c7d63183da2
YES_OR_NO_QUERY-1735853054-0x9578fe9df8f21822d86fc9332c2932dd14b854f6b714ff843db786cb03973278,neg_risk_uma_adapter,Settled,Will it take Jerry 6-12 hours to hit a hole in one?,21086.082899,regular,True,0x30ecf18dbd93627bc01d8bf9da92d1e1dbd6c32e1ce2be5500824ff5654d86eb,2025-01-02 21:24:14+00:00,2025-01-06 15:46:50+00:00,2025-01-06 16:16:56+00:00,2025-01-10 00:22:33+00:00,0.5016666666666667,3.3372337962962964,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x0fd32b7a3fae2913e937d6bca75009468df49817,0x8a1dcfa77bf0026aefd9261f0a9d593e1f46d974
YES_OR_NO_QUERY-1725342881-0xb842b3ce8f05166bf4aee73d73d551449b2dfe6523b6e668ae52c9c9378c3fab,neg_risk_uma_adapter,Settled,Will Elon tweet 280-299 times?,21049.702304,regular,True,0x3039ac69dfb20f5076b44ef9aad4ad4cf5a1e886d339be6a3609fe63c2705337,2024-09-03 05:54:41+00:00,2024-09-06 15:59:36+00:00,2024-09-06 16:03:00+00:00,2024-09-10 00:22:39+00:00,0.056666666666666664,3.346979166666667,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0xfffd3198383778aa70af4adfc304b20d6f58eca3,0x8af0eabe05c5ec83443a1df811591c760fa7c94e
YES_OR_NO_QUERY-1758655007-0x226b022945de945f29df9d03dc0f43ab2dd5bbd9be46ce70eb7f3fb52d81b23a,neg_risk_uma_adapter,Settled,"Will ""The Smashing Machine"" Opening Weekend Box Office be greater than 18m?",21028.801232,regular,True,0x5416ac84bd175b290973fa64d77d35e8432447305d0861a659773c7d8f0bb122,2025-09-23 19:16:47+00:00,2025-10-06 20:59:32+00:00,2025-10-06 22:20:58+00:00,2025-10-15 00:41:19+00:00,1.3572222222222223,8.097465277777777,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x0db5aea9f41ce8398104e9d4694cfb18f146c493,0x72597de06e58ad98c6f66c6cd8fab1dd9f73a2ca
YES_OR_NO_QUERY-1740780429-0x118994d2eb64f9e39c539873fd01ad55c7e4d8a8b348295bf9bfbdcd7c0da977,neg_risk_uma_adapter,Settled,Will the highest temperature in NYC be between 49-50°F on March 4?,20884.271172,regular,True,0x3fb28312be101d0a5cc1b643b5afedae0bb091963cdf159e258e68f3cc3ce769,2025-02-28 22:07:09+00:00,2025-03-04 20:01:15+00:00,2025-03-04 21:15:06+00:00,2025-03-07 00:22:55+00:00,1.2308333333333332,2.130428240740741,0.0,0.0,False,False,500.0,5.0,0x8f31de232d1bd8839eb2af564693b77e9ac18db0,0xd20405533d9bc8e5f18bc3c1a9e6ee87a6a620ba
YES_OR_NO_QUERY-1766919793-0xb612676335b57a767b8041168a5e14a6eb1fcc7923728f5eac801494df1f44df,neg_risk_uma_adapter,Settled,Will the highest temperature in London be 9°C or higher on December 30?,20877.198895,regular,True,0x02e7edd7fdd2d736c08590bc5809cc2c6d4d3b0639a6c28c21534b15caf1426a,2025-12-28 11:03:13+00:00,2025-12-30 23:59:55+00:00,2025-12-31 00:01:01+00:00,2026-01-03 00:46:01+00:00,0.018333333333333333,3.03125,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x55e118cae671f4bf6364f932b35fc25a7b00d7b2,0x4c3f13a5f20a1ffda20ba62e27db4c7d63183da2
YES_OR_NO_QUERY-1755599350-0x97e5942171befe02c4cbf5852ece873f435c19d1cf78614fa107b0254f1d1922,neg_risk_uma_adapter,Settled,Will the highest temperature in London be 73°F or higher on August 21?,20812.855872,regular,True,0x58ecad53a0b53c390df5bf7113d87470232af684d361603e7c6483375d57da6b,2025-08-19 10:29:10+00:00,2025-08-21 20:51:47+00:00,2025-08-21 20:53:27+00:00,2025-08-26 01:01:15+00:00,0.027777777777777776,4.172083333333333,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x03f7583f94ffd5e3c19d5e69efed0701c8387117,0x6ffb4354cbe6e0f9989e3b55564ec5fb8646a834
YES_OR_NO_QUERY-1755205298-0x4c1b7bf75a50892293b8de3eb5b544d69371fe1d7da65b2a7371051d5b14bfa6,uma_adapter_v3,Settled,Will Trump attend the 2025 MLB World Series Finals?,20790.798805,regular,True,0x02ad72cfdbaee34aa80cd6d264bf8b9304e4f349ecbdccb0d13574ea650c475f,2025-08-14 21:01:38+00:00,2025-10-24 02:38:43+00:00,2025-10-24 02:45:57+00:00,2025-10-27 00:41:09+00:00,0.12055555555555555,2.9133333333333336,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xa556d8d0673943b9bcc26926484fdfa6eea62586,0xe142f7eedb3f50bb2c47cddf7a2fd347f3c97674
YES_OR_NO_QUERY-1766781399-0x9de21b84a4a3230c7568fb0ad5e2503dd8b6d30ee83631c719d07c4a6bad7ada,neg_risk_uma_adapter,Settled,Will NEOM SC win on 2026-01-04?,20741.156414,regular,True,0x612422b8d67be7deb8ece85fa7552fc39950676bce2564120fe9baa093d68736,2025-12-26 20:36:39+00:00,2026-01-04 17:00:17+00:00,2026-01-04 17:02:05+00:00,2026-01-07 00:46:37+00:00,0.03,2.3225925925925925,0.0,1.0,True,False,500.0,2.0,0x9c1f9b97cd995a9c0cf0ffe20f4d2f5e9c830c09,0x9c1f9b97cd995a9c0cf0ffe20f4d2f5e9c830c09
YES_OR_NO_QUERY-1764977121-0x89a93ac8c29279b117f9c95b31e0d6ce3788e4ed7fc8beebfb60f11ea9bfc80e,managed_adapter_main,Settled,Will Sundar Pichai be on the Time 2025 person of the year shortlist?,20677.844256,regular,True,0x1624084f1e4719725e19ad20a9c1dfab26b02a844845ef5d43d9a5bab9ef3092,2025-12-05 23:25:21+00:00,2025-12-11 12:49:39+00:00,2025-12-11 13:59:43+00:00,2025-12-14 01:01:51+00:00,1.1677777777777778,2.459814814814815,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xc25427ea224b8f9fa2df801233f944006ed33f73,0xdd42ffb8aabe818f7538d93c175a9f9e2da9990d
YES_OR_NO_QUERY-1768580632-0x0a717edf0fac6bb20cd3ecf0812d35fa466ae0c029dafbd66e5cb99a8e48281d,managed_adapter_main,Settled,"Will ""Melania"" score at least 10 on the Rotten Tomatoes Tomatometer?",20673.334008,regular,True,0x7eaa3c1c9571acd8321e348fd6f76ca946a0992e10c78515dc1839b2e6a138ec,2026-01-16 16:23:52+00:00,2026-02-02 15:21:56+00:00,2026-02-02 16:15:40+00:00,2026-02-06 01:23:33+00:00,0.8955555555555555,3.380474537037037,1.0,1.0,False,False,500.0,5.0,0xbf8bd9f30c4e4104172dc0dd29aed76f25757b1d,0xdab2da14de3aba41adc3b4ede3dbc99ae28a5941
YES_OR_NO_QUERY-1754075172-0x8f8652ea2086d65d7be479896232404aee144893aa46beceb4cf46f4a8cdb5a6,uma_adapter_v3,Settled,"Will Powell say ""Unemployment"" or ""Employment"" 20+ times during September press conference?",20617.390865,regular,True,0x43cffdf83dd954fe1f2b22ebf006d21ec6b19e65e65df6c3a285192c161a5bdb,2025-08-01 19:06:12+00:00,2025-09-17 18:43:10+00:00,2025-09-17 20:19:34+00:00,2025-09-21 00:46:10+00:00,1.6066666666666667,3.185138888888889,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0x44289196b03651eaa99cff31ee52d9a798207c16,0x4c3f13a5f20a1ffda20ba62e27db4c7d63183da2
YES_OR_NO_QUERY-1766142602-0xf7c62321e296cc2372e33b65d3a5bffa0e7180fba961a7b9dcaa3c1c885011d4,neg_risk_uma_adapter,Settled,Will the highest temperature in Atlanta be between 56-57°F on December 21?,20558.195272,regular,True,0x20ab2841a557427b0030f58cd408f715dbc477fd939f9890a2804bf9e8a91e06,2025-12-19 11:10:02+00:00,2025-12-22 05:32:54+00:00,2025-12-22 05:41:50+00:00,2025-12-26 00:46:03+00:00,0.14888888888888888,3.7945949074074075,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0x9caae43c7908ca63932bbd189fba3db8e6531a3f,0x569d7c7b2746ba308e1b0c41093a91e84be71984
YES_OR_NO_QUERY-1768324175-0x3fe0ace604335021d277e3c1fb8c30264d8971a254074c7deb3d553eaa103952,managed_adapter_main,Settled,"U.S. agrees to a new trade deal with ""Taiwan"" before 2027?",20551.14609,regular,True,0x42520d88b4fa9d58ea74d3579b14398e76873a88c09bbfc9e0e801694a547d5c,2026-01-13 17:09:35+00:00,2026-01-16 02:17:02+00:00,2026-01-16 02:41:20+00:00,2026-01-19 00:43:04+00:00,0.405,2.9178703703703706,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0x86cc5e1e8fb20102fa7a0fa4afeaf1cbe1be273d,0x4f94f2b0dfb4383e7605ee1dd8318287a17bd7d6
YES_OR_NO_QUERY-1707947755-0xaa1b38eacc65f09fb6b0ed8a3b2d29f6bee419acca109d791edf3f117a1b5adb,neg_risk_uma_adapter,Settled,Will the crypto market cap be between 1.8 trillion and 1.9 trillion on March 1?,20520.435326000003,regular,True,0x9b27b82498075b6389c49abe7fcf11d39ca54256ce8b841e53a51b01b06dfe17,2024-02-14 21:55:55+00:00,2024-03-01 08:20:27+00:00,2024-03-01 08:26:54+00:00,2024-03-04 00:30:52+00:00,0.1075,2.669421296296296,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xd66c273dc963990695e957a8acaa6bb378888269,0xba2cb3168709dc3880243586448d6d67afc2bf17
YES_OR_NO_QUERY-1753319230-0x7be45f9d52e16882bab0ac5003c9df89996a197b7eba6cc13c42d2257fb9c406,neg_risk_uma_adapter,Settled,Will Donald Trump issue 5–7 executive orders in July?,20017.655509,regular,True,0x35bc28e1a0fbc9cf73740a0c1bd19691112132ae0bef2a400b063a45ac61b108,2025-07-24 01:07:10+00:00,2025-07-24 08:12:10+00:00,2025-07-24 08:17:48+00:00,2025-07-27 00:21:05+00:00,0.09388888888888888,2.668946759259259,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xe3a9793e109a2af870cbc98a68abeb75d230e740,0xbfd4d59deb7e8ee6c13ee99e8902764cb37426d2
YES_OR_NO_QUERY-1751390641-0x7be45f9d52e16882bab0ac5003c9df89996a197b7eba6cc13c42d2257fb9c406,neg_risk_uma_adapter,Settled,Will Donald Trump issue 5–7 executive orders in July?,20017.655509,regular,True,0x35bc28e1a0fbc9cf73740a0c1bd19691112132ae0bef2a400b063a45ac61b108,2025-07-01 17:24:01+00:00,2025-07-24 00:47:02+00:00,2025-07-24 01:07:10+00:00,2025-07-27 00:21:03+00:00,0.33555555555555555,2.967974537037037,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xa556d8d0673943b9bcc26926484fdfa6eea62586,0xd7f6ebdf0235f587154e2d7d38f9d80568494993
YES_OR_NO_QUERY-1748033015-0x1ace5defa93740eb1b1ff0e920fe0cc93b9f5389a30d51951cd3cf9abed19508,neg_risk_uma_adapter,Settled,Will Trump's approval rating be between 45.5% and 45.9% on May 30?,19994.010442,regular,True,0x69385fd63a5091b0928789296bc32df8069babea8af3fbc1804d656e0c26d819,2025-05-23 20:43:35+00:00,2025-05-31 14:39:22+00:00,2025-05-31 14:44:18+00:00,2025-06-03 00:31:14+00:00,0.08222222222222222,2.4075925925925925,0.0,1.0,True,False,500.0,5.0,0x9864d4ed91a0481f70573c33223ed6af155c8eff,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1712948415-0x29dcf74ce7da0915b8d28836c27bcd0e6b129e7b1c0fd0570a6041a5c42cec25,neg_risk_uma_adapter,Settled,Will a Republican win Maine US Senate Election?,19933.886179,regular,True,0x27e47fcc55d252f5ffeee42bf8e2d7d6d5a54e4ff7a31e95e5cb057e18b7d0dc,2024-04-12 19:00:15+00:00,2024-11-08 01:38:38+00:00,2024-11-08 01:45:04+00:00,2024-11-11 00:22:39+00:00,0.10722222222222222,2.942766203703704,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x891da613d26ef051eca35ea337428c514d271c98,0xcca0c9ecee075a01da1b6a20db443c09824ffa27
YES_OR_NO_QUERY-1759275089-0xb21db27d8965660c824921430526c8c4852af62ecafe30938fb74e6ac8cfb55b,neg_risk_uma_adapter,Settled,"Will ""The Smashing Machine"" Opening Weekend Box Office be between 10m and 11.5m?",19923.512878,regular,True,0xe8856b8b4d40cee3354c0f5109431b09485c5fd327c9a8a0da4e537e643b90ed,2025-09-30 23:31:29+00:00,2025-10-06 20:59:18+00:00,2025-10-06 22:15:18+00:00,2025-10-15 00:41:01+00:00,1.2666666666666666,8.101192129629629,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x0db5aea9f41ce8398104e9d4694cfb18f146c493,0xbbcab5377bbca9cccbc48d0a7afbeaf78c741f90
YES_OR_NO_QUERY-1761494625-0x83dc872cd96db8c6288d90e4c353f45f5b0b4ac127bbb3b5dbf392926ef45b87,neg_risk_uma_adapter,Settled,"Will the price of Ethereum be between $4,100 and $4,200 on November 2?",19851.737679,regular,True,0xf14a3aa84e714945d74fbfcc8b470cdc4ba105d8ea842ad8b61aa2f9ed3dcc9e,2025-10-26 16:03:45+00:00,2025-11-02 16:00:03+00:00,2025-11-02 16:02:53+00:00,2025-11-06 00:41:29+00:00,0.04722222222222222,3.360138888888889,0.0,-5.789604461865809e+58,True,False,500.0,2.0,0xe166a709d65c44a03b7345e346fb6fe8526f94d2,0xc816f934fab8179997a05e4b71f405b9e2f69eb8
YES_OR_NO_QUERY-1767119217-0xd8fd16d7f1a690ed0495f2462b0e7cc700ea14a9557567fbf4a6cd670dc155a3,neg_risk_uma_adapter,Settled,"Will ""Ford v. Ferrari"" be the top US Netflix movie this week? (January 6, 2026)",19758.255862,regular,True,0x0b0ccd269d5d6b0d66a4a64f49549705de5c30b67eca10897fd3e72655f7223c,2025-12-30 18:26:57+00:00,2025-12-30 20:05:01+00:00,2025-12-30 20:06:25+00:00,2026-01-03 00:46:45+00:00,0.023333333333333334,3.194675925925926,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xfaa9e9dd163f1e8e69bc633b88f90e00efb1b062,0xb6bc3dba7cd8ba6342676fedfcc8a3c5718aa80f
YES_OR_NO_QUERY-1706031945-0x43dee95f56193bbd6125c63407cfd280cde49f236cd853e2757ef7201bb53412,neg_risk_uma_adapter,Settled,El Salvador Presidential Election: Will Joel Sanchez win?,19699.0,regular,True,0x7d963183f07f332a400c675aee5a3baea90ebbf4be2cbaf748e9e0db5b4022a6,2024-01-23 17:45:45+00:00,2024-02-05 04:43:16+00:00,2024-02-05 05:04:38+00:00,2024-02-09 00:21:02+00:00,0.3561111111111111,3.8030555555555554,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x61a37d9a9e4f2c144c4b204ea744604f0de53d6a,0xdcfe1241639ad73d5d0d992320de6958cc9168da
YES_OR_NO_QUERY-1756153941-0x7b8c0217e05f02d9b221ab44ff65389170a74d114b9f70f91a56e2a665abcbc9,uma_adapter_v3,Settled,UFC Fight Night: Ziam vs. Fernandes,19692.329118,regular,True,0x53eeaa41737f8bd11a3fadbd0f71c9ffa86ccb7363c14b9aa151e2fc7cc45009,2025-08-25 20:32:21+00:00,2025-09-04 01:53:46+00:00,2025-09-04 01:57:40+00:00,2025-09-07 00:31:14+00:00,0.065,2.939976851851852,1e-18,0.5,True,True,500.0,5.0,0xcf3c440b908ed564245e79452e1e81a259d6f584,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1764977861-0x83ec37e63003a6beab48b9f11ee3525fa64161b505f88e76e5c03777d9a5377b,neg_risk_uma_adapter,Settled,Will the highest temperature in Buenos Aires be 26°C on December 8?,19615.386949,regular,True,0x1035630ed252f73525c383e9ef8dd999d3406d8382f1daca1256356633851a14,2025-12-05 23:37:41+00:00,2025-12-08 16:45:51+00:00,2025-12-08 16:52:57+00:00,2025-12-12 04:26:16+00:00,0.11833333333333333,3.4814699074074076,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xeb6ae98734d184dc233c4af058d6b62523fb28dd,0x5cc69810accef4589d475de7099a5aeeae3dcbb2
YES_OR_NO_QUERY-1738690835-0x8aa9e5ff160b1d2ea233027bcb1bff21e992dec901824d87ada237daee9c4172,uma_adapter_v2,Settled,"Will Trump say ""Nuclear"" during his February 4 press conference with Netanyahu?",19554.661397,regular,True,0xa98c0ce6046d9eca4eafb1400dcc3ba442e0f62b395592af400d010e30ad73df,2025-02-04 17:40:35+00:00,2025-02-04 22:09:54+00:00,2025-02-04 23:09:12+00:00,2025-02-07 00:22:55+00:00,0.9883333333333333,2.0511921296296296,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0x22c2bbd19e1ec62e01875cec6b5a36e60eaaff38,0xd7f6ebdf0235f587154e2d7d38f9d80568494993
YES_OR_NO_QUERY-1755550631-0x871d1d30767398c7cf724cf1e84d5978a4ffd3b831d34ec05cc488a84433cd24,neg_risk_uma_adapter,Settled,Will the Denver Broncos finish with the best record in the NFL?,19510.859579,regular,True,0x2603db7c9d00db216b80af2d8a82ddff44dd76cee01ef423d1c84a295b47850e,2025-08-18 20:57:11+00:00,2026-01-05 03:54:15+00:00,2026-01-05 04:49:17+00:00,2026-01-09 00:46:12+00:00,0.9172222222222223,3.83119212962963,0.0,0.0,False,False,500.0,5.0,0x7f56658341f1c660d9c93b01a6b087e39e84d456,0x9c1f9b97cd995a9c0cf0ffe20f4d2f5e9c830c09
YES_OR_NO_QUERY-1706032007-0x645e7a6165612a0bf5dcfb011cf73143af6daea670c0fd9e45570f7c1f5270e2,neg_risk_uma_adapter,Settled,El Salvador Presidential Election: Will Luis Parada win?,19510.0,regular,True,0xd24a61e65d021b58c9a79e591340abb0e697184f31c361afcac377b61aed93a3,2024-01-23 17:46:47+00:00,2024-02-05 04:31:46+00:00,2024-02-05 05:04:38+00:00,2024-02-09 00:20:52+00:00,0.5477777777777778,3.802939814814815,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x61a37d9a9e4f2c144c4b204ea744604f0de53d6a,0xdcfe1241639ad73d5d0d992320de6958cc9168da
YES_OR_NO_QUERY-1749649250-0x01977d9a1c0eec5927fb804021e6c56b4ded4be0f7e0e9e9bd93c8cac3b9db9e,neg_risk_uma_adapter,Settled,Will Al Ahly vs. Inter Miami CF end in a draw?,19382.77234,regular,True,0xbd2f659b1c91e4fdacab277a8b318aeea9200ab97bb39ece6498f8e5fd4701c2,2025-06-11 13:40:50+00:00,2025-06-15 02:05:05+00:00,2025-06-15 03:15:52+00:00,2025-06-19 00:27:47+00:00,1.1797222222222221,3.883275462962963,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0x53692dbf47fce6fb3d54fded6a4834be981f557c,0x12f480cfc9514206dd8b86c415b94b71155719b1
YES_OR_NO_QUERY-1755550741-0x7882bf02465b2d4003781728baa4d713250e9c22f3083cde4cb11d387847c793,neg_risk_uma_adapter,Settled,Will the New England Patriots finish with the best record in the NFL?,19350.085007,regular,True,0x1752dc501053247d4afb5ecd8e731151c900d5130a0f45db9f36a6ebc89fc2c7,2025-08-18 20:59:01+00:00,2026-01-05 03:53:25+00:00,2026-01-05 04:48:59+00:00,2026-01-09 00:46:08+00:00,0.9261111111111111,3.831354166666667,1.0,1.0,False,False,500.0,5.0,0x7f56658341f1c660d9c93b01a6b087e39e84d456,0x9c1f9b97cd995a9c0cf0ffe20f4d2f5e9c830c09
YES_OR_NO_QUERY-1766884257-0x50bfea278405b356c917553d34c5825d6c97bffca0c64cb7fee3c8a6f913628a,managed_adapter_main,Settled,Kawhi Leonard: Rebounds Over 7.5,19336.963044,regular,True,0xd7257ee57374c8426bea6dc6af3729c8877de595dd3db743276dd5227d4a4c37,2025-12-28 01:10:57+00:00,2025-12-29 05:03:13+00:00,2025-12-29 05:12:19+00:00,2026-01-01 00:42:01+00:00,0.15166666666666667,2.812291666666667,0.0,1.0,True,False,500.0,2.0,0x0db5aea9f41ce8398104e9d4694cfb18f146c493,0x9c1f9b97cd995a9c0cf0ffe20f4d2f5e9c830c09
YES_OR_NO_QUERY-1750459630-0xf66222456f1fd628da11312d34110db2024f585b8e2730a37a0e6d832bcb6ed3,neg_risk_uma_adapter,Settled,Will Andrew Cuomo's first round margin of victory be less than 5%?,19254.952292,regular,True,0x636c68020efbdb6556bcacd78f07d7db8d9bb432233bd5d3b542081262217a63,2025-06-20 22:47:10+00:00,2025-07-23 02:54:41+00:00,2025-07-23 02:56:21+00:00,2025-07-27 00:21:01+00:00,0.027777777777777776,3.8921296296296295,0.0,1.0,True,False,500.0,5.0,0xdd42ffb8aabe818f7538d93c175a9f9e2da9990d,0xdd42ffb8aabe818f7538d93c175a9f9e2da9990d
YES_OR_NO_QUERY-1764977121-0x42db36abd6f5ce0abde2e74126502f177f662fdc377048389e21d9d3a1d0f90d,managed_adapter_main,Settled,Will ChatGPT be on the Time 2025 person of the year shortlist?,19214.615488,regular,True,0x3d9181f7d1f8f3ecc9c5de6f41248825143c5fdc90ac9819774646df5c769185,2025-12-05 23:25:21+00:00,2025-12-11 12:49:43+00:00,2025-12-11 14:01:19+00:00,2025-12-14 01:02:05+00:00,1.1933333333333334,2.4588657407407406,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xc25427ea224b8f9fa2df801233f944006ed33f73,0xc52c0004f65a5ea12b5b630a6542ff78a018c99b
